loadtype=POWER
0,0
1,13.48581
2,13.48581
3,13.48581
4,13.48581
5,13.48581
6,14.28549
7,16.81786
8,19.14195
9,47.40126
10,299.72039
11,800.15805
12,967.84981
13,503.23601
14,318.29709
15,860.1677
16,848.17374
17,649.49258
18,633.20684
19,611.80966
20,699.74198
21,762.06058
22,479.62294
23,56.64359
24,0
25,0
26,0
27,0
28,0
29,232.81637
30,179.93029
31,40.76219
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,9.25806
42,13.48581
43,13.48581
44,13.48581
45,13.48581
46,13.48581
47,13.48581
48,13.48581
49,42.49978
50,519.21401
51,546.07475
52,548.41701
53,812.47297
54,1018.98987
55,871.04418
56,838.49143
57,1098.60336
58,1182.36205
59,1066.98742
60,796.21111
61,750.78958
62,863.03248
63,880.10349
64,858.51337
65,763.75224
66,659.779
67,352.14066
68,137.09148
69,123.03423
70,4.46587
71,0
72,28.14157
73,225.07976
74,226.84507
75,27.39876
76,0
77,0
78,87.46077
79,114.05127
80,204.71737
81,244.93854
82,324.79257
83,489.50807
84,704.62106
85,939.86785
86,1089.76613
87,1116.6378
88,1092.20211
89,1156.89826
90,1277.6519
91,1255.91746
92,1195.00203
93,1077.38777
94,726.69754
95,489.16635
96,226.29699
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0.26317
127,3.8003
128,9.25806
129,13.48581
130,13.48581
131,13.48581
132,13.48581
133,13.48581
134,13.48581
135,13.48581
136,111.44413
137,494.76773
138,864.54649
139,1184.21557
140,1350.72813
141,1342.38077
142,1414.399
143,1203.11886
144,810.20967
145,646.60555
146,667.42047
147,618.75945
148,574.62004
149,573.71606
150,425.97391
151,371.07416
152,456.13667
153,384.96125
154,221.58112
155,384.96125
156,746.77598
157,735.69974
158,638.61408
159,592.29651
160,596.98045
161,615.97553
162,416.14707
163,419.96284
164,117.51641
165,0
166,0
167,103.79978
168,56.97787
169,129.34496
170,70.57996
171,95.80264
172,250.78222
173,95.80264
174,110.00864
175,152.32537
176,330.73118
177,246.97845
178,94.76905
179,107.85246
180,136.50506
181,0
182,0
183,126.2694
184,0
185,227.82237
186,956.25857
187,724.88863
188,748.43868
189,502.67356
190,570.24172
191,680.4255
192,643.52786
193,638.66929
194,505.41544
195,559.57776
196,450.10956
197,355.20939
198,163.79854
199,176.56708
200,521.28468
201,362.42681
202,163.79854
203,382.64317
204,624.27946
205,545.03044
206,323.71034
207,423.36843
208,426.01315
209,477.63894
210,532.56734
211,612.94185
212,524.16646
213,449.00553
214,0
215,0
216,186.69879
217,444.99275
218,190.41837
219,369.7555
220,450.42147
221,157.70804
222,323.71034
223,140.97768
224,185.22595
225,446.34522
226,323.71034
227,206.34839
228,322.55079
229,139.63546
230,118.50948
231,462.3439
232,469.24923
233,422.05078
234,523.64644
235,531.07261
236,96.23021
237,72.92254
238,74.05628
239,133.70159
240,321.39437
241,314.5212
242,418.11662
243,103.22164
244,149.47056
245,314.5212
246,361.2162
247,412.91473
248,317.94381
249,69.02204
250,80.97931
251,402.65948
252,383.88557
253,99.03092
254,144.14877
255,330.33016
256,193.51228
257,329.17902
258,177.98915
259,326.8859
260,473.8346
261,180.8585
262,128.57142
263,329.17902
264,145.46659
265,395.09679
266,525.6767
267,131.76195
268,305.5299
269,334.96533
270,96.68277
271,127.3099
272,158.31869
273,346.92835
274,374.0323
275,303.3127
276,192.04228
277,372.81439
278,354.01724
279,176.56708
280,351.6421
281,425.07848
282,357.6029
283,546.50862
284,732.46393
285,596.8714
286,531.07261
287,609.70235
288,597.72154
289,626.02809
290,640.99763
291,491.30513
292,649.42851
293,585.30963
294,507.52945
295,593.38689
296,545.81275
297,1077.38777
298,1159.04158
299,1305.69408
300,613.58125
301,0
302,220.83889
303,258.46915
304,510.44121
305,655.81091
306,495.27184
307,111.6088
308,48.93046
309,158.03662
310,229.80626
311,248.33473
312,264.99958
313,441.27205
314,468.2237
315,714.42116
316,813.04834
317,850.47725
318,1066.43329
319,1066.1652
320,1202.2055
321,1301.56787
322,1122.60127
323,331.11623
324,0
325,0
326,597.04082
327,1074.87642
328,985.50206
329,964.89102
330,989.53193
331,787.35976
332,674.11407
333,674.11407
334,681.64364
335,216.83946
336,209.04577
337,291.91573
338,205.21283
339,57.85913
340,0
341,0
342,0
343,0
344,0
345,0
346,87.10293
347,193.25593
348,102.48655
349,372.58038
350,401.5123
351,575.84488
352,693.61964
353,673.32083
354,611.23635
355,481.60273
356,245.1215
357,151.8969
358,222.14863
359,79.5467
360,0
361,69.79926
362,119.71203
363,219.80628
364,524.16646
365,353.72833
366,222.24696
367,604.16437
368,666.43087
369,598.18242
370,527.35817
371,530.40052
372,588.53048
373,411.93102
374,512.02412
375,603.19063
376,392.43634
377,550.50206
378,666.26054
379,566.35423
380,542.76597
381,228.04687
382,222.82566
383,408.76693
384,112.90569
385,199.52568
386,505.31728
387,221.10415
388,126.15357
389,470.01659
390,505.31728
391,199.52568
392,446.54295
393,584.91954
394,483.21253
